OrderID,CustomerID,Region,Category,ProductName,Quantity,UnitPrice,Revenue,OrderDate,BillingStatus,TicketOpenDate,TicketCloseDate,Month,DaysToClose,ClosedWithin7
ORD-1561,CUST-049,West,Service Contract,Basic Plan,4,1751.85,7007.4,2024-04-15,Billed,2024-04-15,2024-04-19,2024-04,4,True
ORD-1562,CUST-064,East,Service Contract,Basic Plan,2,1844.37,3688.74,2024-12-12,Overdue,2024-12-12,2024-12-20,2024-12,8,False
ORD-1563,CUST-002,North,Equipment,Motor Assembly,10,665.06,6650.6,2024-10-21,Pending,2024-10-21,2024-10-29,2024-10,8,False
ORD-1564,CUST-047,East,Equipment,Sensor Unit,10,300.08,3000.8,2024-09-26,Pending,2024-09-26,2024-10-04,2024-09,8,False
ORD-1565,CUST-139,North,Time & Materials,Remote Support,3,941.53,2824.59,2024-03-02,Overdue,2024-03-02,2024-03-11,2024-03,9,False
ORD-1566,CUST-118,East,Spare Parts,Filter Unit,4,789.88,3159.52,2024-02-21,Pending,2024-02-21,2024-02-27,2024-02,6,True
ORD-1567,CUST-067,South,Time & Materials,On-site Repair,5,969.12,4845.6,2024-11-09,Pending,2024-11-09,2024-11-15,2024-11,6,True
ORD-1568,CUST-048,West,Equipment,Sensor Unit,7,1416.39,9914.73,2024-07-09,Pending,2024-07-09,2024-07-23,2024-07,14,False
ORD-1569,CUST-103,East,Equipment,Sensor Unit,10,305.72,3057.2,2024-10-21,Overdue,2024-10-21,2024-10-25,2024-10,4,True
ORD-1570,CUST-026,East,Service Contract,Enterprise Plan,7,1719.8,12038.6,2024-04-10,Billed,2024-04-10,2024-04-23,2024-04,13,False
ORD-1571,CUST-039,West,Spare Parts,Pump Seal,7,1024.22,7169.54,2024-11-18,Overdue,2024-11-18,2024-11-27,2024-11,9,False
ORD-1572,CUST-081,West,Time & Materials,Remote Support,9,1724.08,15516.72,2024-01-25,Pending,2024-01-25,2024-01-27,2024-01,2,True
ORD-1573,CUST-042,North,Service Contract,Premium Plan,8,1685.99,13487.92,2024-02-19,Pending,2024-02-19,2024-03-02,2024-02,12,False
ORD-1574,CUST-086,East,Time & Materials,Remote Support,9,1137.11,10233.99,2024-05-11,Pending,2024-05-11,2024-05-12,2024-05,1,True
ORD-1575,CUST-106,North,Time & Materials,Inspection Visit,10,437.97,4379.7,2024-10-21,Overdue,2024-10-21,2024-11-01,2024-10,11,False
ORD-1576,CUST-138,South,Time & Materials,Remote Support,6,1362.73,8176.38,2024-09-06,Overdue,2024-09-06,2024-09-14,2024-09,8,False
ORD-1577,CUST-021,West,Time & Materials,Remote Support,3,1743.1,5229.3,2024-11-23,Pending,2024-11-23,2024-11-30,2024-11,7,True
ORD-1578,CUST-147,West,Spare Parts,Filter Unit,3,720.07,2160.21,2024-06-09,Pending,2024-06-09,2024-06-20,2024-06,11,False
ORD-1579,CUST-075,East,Equipment,Motor Assembly,8,1572.9,12583.2,2024-07-04,Overdue,2024-07-04,2024-07-14,2024-07,10,False
ORD-1580,CUST-134,West,Equipment,Sensor Unit,3,1715.71,5147.13,2024-03-05,Overdue,2024-03-05,2024-03-09,2024-03,4,True
ORD-1581,CUST-065,North,Service Contract,Basic Plan,7,250.87,1756.09,2024-02-02,Pending,2024-02-02,2024-02-11,2024-02,9,False
ORD-1582,CUST-014,North,Equipment,Display Panel,2,252.66,505.32,2024-11-12,Billed,2024-11-12,2024-11-14,2024-11,2,True
ORD-1583,CUST-100,East,Service Contract,Basic Plan,5,914.16,4570.8,2024-03-05,Billed,2024-03-05,2024-03-14,2024-03,9,False
ORD-1584,CUST-044,North,Spare Parts,Control Board,6,1735.27,10411.62,2024-08-27,Overdue,2024-08-27,2024-09-01,2024-08,5,True
ORD-1585,CUST-141,West,Service Contract,Enterprise Plan,9,395.22,3556.98,2024-11-01,Pending,2024-11-01,2024-11-12,2024-11,11,False
ORD-1586,CUST-145,West,Time & Materials,Remote Support,8,1102.35,8818.8,2024-02-15,Pending,2024-02-15,2024-02-20,2024-02,5,True
ORD-1587,CUST-094,West,Time & Materials,On-site Repair,5,70.58,352.9,2024-09-24,Billed,2024-09-24,2024-09-30,2024-09,6,True
ORD-1588,CUST-074,West,Spare Parts,Valve Kit,8,634.24,5073.92,2024-08-08,Pending,2024-08-08,2024-08-18,2024-08,10,False
ORD-1589,CUST-060,North,Time & Materials,On-site Repair,7,1770.22,12391.54,2024-08-11,Pending,2024-08-11,2024-08-15,2024-08,4,True
ORD-1590,CUST-042,West,Equipment,Sensor Unit,5,204.46,1022.3,2024-11-16,Billed,2024-11-16,2024-11-25,2024-11,9,False
ORD-1591,CUST-070,East,Time & Materials,Remote Support,4,1714.29,6857.16,2024-04-03,Billed,2024-04-03,2024-04-08,2024-04,5,True
ORD-1592,CUST-029,West,Equipment,Motor Assembly,10,1009.39,10093.9,2024-06-13,Billed,2024-06-13,2024-06-16,2024-06,3,True
ORD-1593,CUST-013,North,Service Contract,Basic Plan,5,574.93,2874.65,2024-08-12,Overdue,2024-08-12,2024-08-13,2024-08,1,True
ORD-1594,CUST-060,North,Service Contract,Basic Plan,8,473.52,3788.16,2024-08-03,Pending,2024-08-03,2024-08-16,2024-08,13,False
ORD-1595,CUST-128,East,Equipment,Display Panel,1,693.98,693.98,2024-03-15,Billed,2024-03-15,2024-03-20,2024-03,5,True
ORD-1596,CUST-101,North,Equipment,Sensor Unit,4,1796.61,7186.44,2024-05-08,Pending,2024-05-08,2024-05-22,2024-05,14,False
ORD-1597,CUST-004,North,Service Contract,Premium Plan,8,531.97,4255.76,2024-01-18,Billed,2024-01-18,2024-01-26,2024-01,8,False
ORD-1598,CUST-025,South,Equipment,Motor Assembly,5,1875.62,9378.1,2024-03-22,Overdue,2024-03-22,2024-04-03,2024-03,12,False
ORD-1599,CUST-011,North,Time & Materials,Remote Support,5,437.51,2187.55,2024-01-27,Overdue,2024-01-27,2024-01-31,2024-01,4,True
ORD-1600,CUST-029,South,Equipment,Motor Assembly,1,376.35,376.35,2024-05-21,Overdue,2024-05-21,2024-05-23,2024-05,2,True
ORD-1601,CUST-102,South,Spare Parts,Filter Unit,10,1577.78,15777.8,2024-08-31,Overdue,2024-08-31,2024-09-10,2024-08,10,False
ORD-1602,CUST-040,East,Spare Parts,Pump Seal,3,1024.84,3074.52,2024-12-17,Overdue,2024-12-17,2024-12-23,2024-12,6,True
ORD-1603,CUST-016,North,Time & Materials,Inspection Visit,3,1417.59,4252.77,2024-02-24,Billed,2024-02-24,2024-03-03,2024-02,8,False
ORD-1604,CUST-060,East,Time & Materials,Remote Support,4,91.64,366.56,2024-07-12,Pending,2024-07-12,2024-07-24,2024-07,12,False
ORD-1605,CUST-035,East,Spare Parts,Valve Kit,8,1140.1,9120.8,2024-10-04,Overdue,2024-10-04,2024-10-12,2024-10,8,False
ORD-1606,CUST-049,South,Time & Materials,Remote Support,8,586.88,4695.04,2024-11-02,Overdue,2024-11-02,2024-11-05,2024-11,3,True
ORD-1607,CUST-018,South,Equipment,Motor Assembly,5,1106.13,5530.65,2024-08-20,Billed,2024-08-20,2024-09-02,2024-08,13,False
ORD-1608,CUST-130,West,Service Contract,Basic Plan,10,1720.82,17208.2,2024-11-13,Billed,2024-11-13,2024-11-19,2024-11,6,True
ORD-1609,CUST-017,West,Service Contract,Enterprise Plan,8,1543.18,12345.44,2024-03-19,Overdue,2024-03-19,2024-03-24,2024-03,5,True
ORD-1610,CUST-083,West,Time & Materials,On-site Repair,2,1070.24,2140.48,2024-02-04,Billed,2024-02-04,2024-02-18,2024-02,14,False
ORD-1611,CUST-034,South,Spare Parts,Pump Seal,2,996.47,1992.94,2024-02-20,Billed,2024-02-20,2024-03-01,2024-02,10,False
ORD-1612,CUST-100,West,Time & Materials,On-site Repair,6,480.41,2882.46,2024-02-06,Billed,2024-02-06,2024-02-10,2024-02,4,True
ORD-1613,CUST-126,North,Equipment,Display Panel,1,753.81,753.81,2024-07-31,Pending,2024-07-31,2024-08-13,2024-07,13,False
ORD-1614,CUST-015,East,Spare Parts,Filter Unit,5,201.97,1009.85,2024-04-20,Overdue,2024-04-20,2024-04-22,2024-04,2,True
ORD-1615,CUST-026,South,Equipment,Sensor Unit,4,1076.07,4304.28,2024-05-07,Overdue,2024-05-07,2024-05-18,2024-05,11,False
ORD-1616,CUST-046,West,Spare Parts,Control Board,8,1419.97,11359.76,2024-08-06,Billed,2024-08-06,2024-08-09,2024-08,3,True
ORD-1617,CUST-047,West,Time & Materials,Inspection Visit,3,1091.11,3273.33,2024-11-03,Pending,2024-11-03,2024-11-09,2024-11,6,True
ORD-1618,CUST-081,East,Time & Materials,Remote Support,7,1661.0,11627.0,2024-06-14,Overdue,2024-06-14,2024-06-18,2024-06,4,True
ORD-1619,CUST-145,South,Equipment,Display Panel,5,752.02,3760.1,2024-08-19,Pending,2024-08-19,2024-08-26,2024-08,7,True
ORD-1620,CUST-001,North,Time & Materials,Inspection Visit,1,1059.34,1059.34,2024-06-03,Billed,2024-06-03,2024-06-08,2024-06,5,True
ORD-1621,CUST-057,South,Time & Materials,On-site Repair,5,1842.27,9211.35,2024-09-18,Overdue,2024-09-18,2024-09-28,2024-09,10,False
ORD-1622,CUST-147,South,Spare Parts,Filter Unit,8,743.53,5948.24,2024-03-11,Pending,2024-03-11,2024-03-17,2024-03,6,True
ORD-1623,CUST-150,South,Service Contract,Premium Plan,5,229.21,1146.05,2024-07-23,Overdue,2024-07-23,2024-07-27,2024-07,4,True
ORD-1624,CUST-020,East,Equipment,Sensor Unit,8,1660.13,13281.04,2024-12-19,Overdue,2024-12-19,2024-12-29,2024-12,10,False
ORD-1625,CUST-025,East,Spare Parts,Valve Kit,2,1571.24,3142.48,2024-06-20,Pending,2024-06-20,2024-07-04,2024-06,14,False
ORD-1626,CUST-112,West,Spare Parts,Pump Seal,10,1860.87,18608.7,2024-11-20,Overdue,2024-11-20,2024-11-27,2024-11,7,True
ORD-1627,CUST-014,East,Spare Parts,Control Board,9,1151.58,10364.22,2024-06-16,Overdue,2024-06-16,2024-06-28,2024-06,12,False
ORD-1628,CUST-057,South,Spare Parts,Valve Kit,8,1518.04,12144.32,2024-10-21,Overdue,2024-10-21,2024-10-23,2024-10,2,True
ORD-1629,CUST-057,West,Time & Materials,Remote Support,3,307.77,923.31,2024-02-12,Pending,2024-02-12,2024-02-22,2024-02,10,False
ORD-1630,CUST-013,West,Time & Materials,On-site Repair,7,1028.56,7199.92,2024-12-23,Billed,2024-12-23,2025-01-05,2024-12,13,False
ORD-1631,CUST-035,West,Service Contract,Premium Plan,7,1321.88,9253.16,2024-04-10,Overdue,2024-04-10,2024-04-20,2024-04,10,False
ORD-1632,CUST-135,South,Service Contract,Basic Plan,5,1564.71,7823.55,2024-06-14,Overdue,2024-06-14,2024-06-24,2024-06,10,False
ORD-1633,CUST-023,North,Equipment,Motor Assembly,6,729.2,4375.2,2024-06-13,Pending,2024-06-13,2024-06-23,2024-06,10,False
ORD-1634,CUST-007,East,Service Contract,Premium Plan,10,1652.09,16520.9,2024-08-14,Overdue,2024-08-14,2024-08-17,2024-08,3,True
ORD-1635,CUST-113,North,Service Contract,Basic Plan,6,354.18,2125.08,2024-02-13,Billed,2024-02-13,2024-02-25,2024-02,12,False
ORD-1636,CUST-014,South,Service Contract,Premium Plan,1,719.38,719.38,2024-02-26,Pending,2024-02-26,2024-03-05,2024-02,8,False
ORD-1637,CUST-121,North,Time & Materials,On-site Repair,9,463.16,4168.44,2024-10-06,Overdue,2024-10-06,2024-10-19,2024-10,13,False
ORD-1638,CUST-067,West,Service Contract,Enterprise Plan,1,784.38,784.38,2024-12-05,Overdue,2024-12-05,2024-12-06,2024-12,1,True
ORD-1639,CUST-066,South,Spare Parts,Control Board,4,1588.92,6355.68,2024-11-12,Pending,2024-11-12,2024-11-13,2024-11,1,True
ORD-1640,CUST-120,North,Spare Parts,Valve Kit,5,1342.81,6714.05,2024-12-03,Pending,2024-12-03,2024-12-17,2024-12,14,False
ORD-1641,CUST-028,North,Time & Materials,Inspection Visit,7,500.78,3505.46,2024-07-13,Overdue,2024-07-13,2024-07-25,2024-07,12,False
ORD-1642,CUST-026,East,Equipment,Display Panel,9,221.64,1994.76,2024-04-11,Overdue,2024-04-11,2024-04-19,2024-04,8,False
ORD-1643,CUST-144,North,Spare Parts,Pump Seal,9,644.61,5801.49,2024-09-07,Pending,2024-09-07,2024-09-19,2024-09,12,False
ORD-1644,CUST-041,North,Time & Materials,Inspection Visit,6,742.99,4457.94,2024-06-03,Billed,2024-06-03,2024-06-12,2024-06,9,False
ORD-1645,CUST-071,North,Time & Materials,Remote Support,1,1891.07,1891.07,2024-05-23,Billed,2024-05-23,2024-05-26,2024-05,3,True
ORD-1646,CUST-088,West,Service Contract,Basic Plan,7,1065.4,7457.8,2024-12-13,Overdue,2024-12-13,2024-12-27,2024-12,14,False
ORD-1647,CUST-059,West,Service Contract,Enterprise Plan,3,881.61,2644.83,2024-06-08,Overdue,2024-06-08,2024-06-14,2024-06,6,True
ORD-1648,CUST-115,South,Service Contract,Enterprise Plan,3,1183.01,3549.03,2024-12-16,Billed,2024-12-16,2024-12-30,2024-12,14,False
ORD-1649,CUST-036,East,Service Contract,Premium Plan,3,1329.65,3988.95,2024-10-16,Billed,2024-10-16,2024-10-22,2024-10,6,True
ORD-1650,CUST-018,North,Service Contract,Premium Plan,3,1467.81,4403.43,2024-06-12,Pending,2024-06-12,2024-06-19,2024-06,7,True
ORD-1651,CUST-078,West,Time & Materials,On-site Repair,4,258.2,1032.8,2024-04-04,Billed,2024-04-04,2024-04-17,2024-04,13,False
ORD-1652,CUST-069,South,Service Contract,Basic Plan,1,750.56,750.56,2024-12-18,Pending,2024-12-18,2024-12-21,2024-12,3,True
ORD-1653,CUST-129,West,Time & Materials,On-site Repair,7,1008.32,7058.24,2024-03-11,Billed,2024-03-11,2024-03-15,2024-03,4,True
ORD-1654,CUST-058,North,Equipment,Sensor Unit,5,1902.89,9514.45,2024-04-23,Overdue,2024-04-23,2024-05-04,2024-04,11,False
ORD-1655,CUST-052,South,Spare Parts,Pump Seal,8,1740.9,13927.2,2024-09-07,Overdue,2024-09-07,2024-09-13,2024-09,6,True
ORD-1656,CUST-118,South,Equipment,Motor Assembly,1,1235.46,1235.46,2024-07-13,Overdue,2024-07-13,2024-07-19,2024-07,6,True
ORD-1657,CUST-101,North,Spare Parts,Valve Kit,8,1662.67,13301.36,2024-01-22,Billed,2024-01-22,2024-01-31,2024-01,9,False
ORD-1658,CUST-138,West,Spare Parts,Valve Kit,9,1542.06,13878.54,2024-01-26,Billed,2024-01-26,2024-01-31,2024-01,5,True
ORD-1659,CUST-113,West,Time & Materials,Remote Support,8,374.65,2997.2,2024-05-30,Overdue,2024-05-30,2024-05-31,2024-05,1,True
ORD-1660,CUST-133,South,Equipment,Display Panel,8,226.36,1810.88,2024-09-13,Billed,2024-09-13,2024-09-16,2024-09,3,True
ORD-1661,CUST-150,South,Equipment,Motor Assembly,6,929.23,5575.38,2024-04-01,Pending,2024-04-01,2024-04-11,2024-04,10,False
ORD-1662,CUST-052,West,Spare Parts,Control Board,6,1398.85,8393.1,2024-12-30,Billed,2024-12-30,2025-01-11,2024-12,12,False
ORD-1663,CUST-032,North,Spare Parts,Valve Kit,6,216.35,1298.1,2024-12-28,Pending,2024-12-28,2025-01-09,2024-12,12,False
ORD-1664,CUST-131,South,Equipment,Display Panel,7,135.62,949.34,2024-03-28,Pending,2024-03-28,2024-04-07,2024-03,10,False
ORD-1665,CUST-039,South,Service Contract,Basic Plan,1,868.18,868.18,2024-06-07,Overdue,2024-06-07,2024-06-20,2024-06,13,False
ORD-1666,CUST-115,East,Service Contract,Basic Plan,3,1922.85,5768.55,2024-01-02,Overdue,2024-01-02,2024-01-15,2024-01,13,False
ORD-1667,CUST-065,North,Equipment,Motor Assembly,8,1109.83,8878.64,2024-01-03,Overdue,2024-01-03,2024-01-11,2024-01,8,False
ORD-1668,CUST-061,South,Equipment,Motor Assembly,7,911.66,6381.62,2024-11-03,Overdue,2024-11-03,2024-11-04,2024-11,1,True
ORD-1669,CUST-063,East,Service Contract,Basic Plan,3,339.1,1017.3,2024-11-30,Pending,2024-11-30,2024-12-01,2024-11,1,True
ORD-1670,CUST-038,North,Time & Materials,Remote Support,2,145.61,291.22,2024-08-01,Billed,2024-08-01,2024-08-04,2024-08,3,True
ORD-1671,CUST-073,South,Equipment,Display Panel,10,752.37,7523.7,2024-01-19,Billed,2024-01-19,2024-02-01,2024-01,13,False
ORD-1672,CUST-077,East,Time & Materials,Remote Support,2,1528.96,3057.92,2024-10-08,Billed,2024-10-08,2024-10-13,2024-10,5,True
ORD-1673,CUST-121,South,Spare Parts,Control Board,6,1077.75,6466.5,2024-09-25,Billed,2024-09-25,2024-10-07,2024-09,12,False
ORD-1674,CUST-054,North,Spare Parts,Filter Unit,8,1461.94,11695.52,2024-11-05,Overdue,2024-11-05,2024-11-10,2024-11,5,True
ORD-1675,CUST-110,East,Time & Materials,Inspection Visit,10,1990.3,19903.0,2024-06-30,Billed,2024-06-30,2024-07-10,2024-06,10,False
ORD-1676,CUST-145,West,Equipment,Motor Assembly,3,1773.14,5319.42,2024-04-29,Overdue,2024-04-29,2024-05-04,2024-04,5,True
ORD-1677,CUST-050,North,Spare Parts,Filter Unit,8,1269.65,10157.2,2024-03-01,Overdue,2024-03-01,2024-03-15,2024-03,14,False
ORD-1678,CUST-054,West,Equipment,Sensor Unit,6,731.82,4390.92,2024-11-22,Billed,2024-11-22,2024-11-23,2024-11,1,True
ORD-1679,CUST-052,East,Time & Materials,On-site Repair,5,635.55,3177.75,2024-10-08,Pending,2024-10-08,2024-10-21,2024-10,13,False
ORD-1680,CUST-002,North,Time & Materials,Remote Support,7,1462.57,10237.99,2024-11-11,Billed,2024-11-11,2024-11-25,2024-11,14,False
ORD-1681,CUST-045,South,Time & Materials,Remote Support,8,1836.52,14692.16,2024-01-19,Overdue,2024-01-19,2024-01-22,2024-01,3,True
ORD-1682,CUST-124,South,Equipment,Display Panel,6,951.82,5710.92,2024-07-30,Overdue,2024-07-30,2024-07-31,2024-07,1,True
ORD-1683,CUST-134,East,Time & Materials,Inspection Visit,9,86.5,778.5,2024-10-22,Overdue,2024-10-22,2024-10-28,2024-10,6,True
ORD-1684,CUST-091,North,Service Contract,Premium Plan,1,711.35,711.35,2024-07-11,Overdue,2024-07-11,2024-07-20,2024-07,9,False
ORD-1685,CUST-043,West,Service Contract,Enterprise Plan,2,1735.96,3471.92,2024-06-06,Overdue,2024-06-06,2024-06-20,2024-06,14,False
ORD-1686,CUST-081,North,Time & Materials,Remote Support,2,1019.26,2038.52,2024-05-01,Pending,2024-05-01,2024-05-09,2024-05,8,False
ORD-1687,CUST-078,South,Time & Materials,On-site Repair,2,779.72,1559.44,2024-01-20,Billed,2024-01-20,2024-01-22,2024-01,2,True
ORD-1688,CUST-114,North,Equipment,Display Panel,3,420.91,1262.73,2024-09-04,Overdue,2024-09-04,2024-09-18,2024-09,14,False
ORD-1689,CUST-135,East,Time & Materials,On-site Repair,2,1653.17,3306.34,2024-09-21,Overdue,2024-09-21,2024-09-24,2024-09,3,True
ORD-1690,CUST-053,North,Equipment,Motor Assembly,9,275.88,2482.92,2024-06-08,Billed,2024-06-08,2024-06-19,2024-06,11,False
ORD-1691,CUST-023,East,Equipment,Sensor Unit,2,1065.13,2130.26,2024-12-03,Overdue,2024-12-03,2024-12-08,2024-12,5,True
ORD-1692,CUST-006,East,Service Contract,Premium Plan,4,425.46,1701.84,2024-05-21,Overdue,2024-05-21,2024-05-27,2024-05,6,True
ORD-1693,CUST-113,North,Time & Materials,On-site Repair,3,583.59,1750.77,2024-01-08,Overdue,2024-01-08,2024-01-17,2024-01,9,False
ORD-1694,CUST-132,North,Service Contract,Enterprise Plan,6,1121.26,6727.56,2024-05-18,Billed,2024-05-18,2024-05-30,2024-05,12,False
ORD-1695,CUST-073,South,Service Contract,Basic Plan,5,1245.86,6229.3,2024-06-22,Overdue,2024-06-22,2024-06-30,2024-06,8,False
ORD-1696,CUST-013,South,Spare Parts,Valve Kit,1,256.56,256.56,2024-01-28,Billed,2024-01-28,2024-02-04,2024-01,7,True
ORD-1697,CUST-101,South,Equipment,Display Panel,6,659.26,3955.56,2024-04-11,Overdue,2024-04-11,2024-04-24,2024-04,13,False
ORD-1698,CUST-137,North,Equipment,Display Panel,3,231.19,693.57,2024-12-23,Pending,2024-12-23,2024-12-25,2024-12,2,True
ORD-1699,CUST-117,East,Equipment,Motor Assembly,4,1897.52,7590.08,2024-03-14,Overdue,2024-03-14,2024-03-19,2024-03,5,True
ORD-1700,CUST-094,West,Service Contract,Enterprise Plan,6,1588.12,9528.72,2024-06-15,Pending,2024-06-15,2024-06-23,2024-06,8,False
ORD-1701,CUST-008,North,Equipment,Sensor Unit,6,983.37,5900.22,2024-03-28,Pending,2024-03-28,2024-04-10,2024-03,13,False
ORD-1702,CUST-090,South,Spare Parts,Valve Kit,2,685.45,1370.9,2024-11-28,Billed,2024-11-28,2024-12-11,2024-11,13,False
ORD-1703,CUST-078,West,Equipment,Display Panel,7,515.22,3606.54,2024-05-04,Overdue,2024-05-04,2024-05-07,2024-05,3,True
ORD-1704,CUST-124,West,Spare Parts,Control Board,4,1637.14,6548.56,2024-10-29,Pending,2024-10-29,2024-11-11,2024-10,13,False
ORD-1705,CUST-112,East,Service Contract,Basic Plan,2,1491.77,2983.54,2024-12-30,Overdue,2024-12-30,2025-01-13,2024-12,14,False
ORD-1706,CUST-125,North,Equipment,Motor Assembly,9,240.43,2163.87,2024-08-15,Billed,2024-08-15,2024-08-20,2024-08,5,True
ORD-1707,CUST-104,North,Spare Parts,Valve Kit,6,1013.88,6083.28,2024-12-04,Billed,2024-12-04,2024-12-06,2024-12,2,True
ORD-1708,CUST-056,South,Spare Parts,Pump Seal,3,933.3,2799.9,2024-05-29,Pending,2024-05-29,2024-06-08,2024-05,10,False
ORD-1709,CUST-148,West,Service Contract,Basic Plan,6,634.48,3806.88,2024-12-13,Pending,2024-12-13,2024-12-20,2024-12,7,True
ORD-1710,CUST-089,North,Spare Parts,Valve Kit,3,1712.39,5137.17,2024-02-01,Pending,2024-02-01,2024-02-10,2024-02,9,False
ORD-1711,CUST-014,North,Time & Materials,On-site Repair,5,1738.08,8690.4,2024-04-30,Pending,2024-04-30,2024-05-12,2024-04,12,False
ORD-1712,CUST-101,East,Equipment,Motor Assembly,7,898.62,6290.34,2024-04-18,Overdue,2024-04-18,2024-04-21,2024-04,3,True
ORD-1713,CUST-122,South,Service Contract,Enterprise Plan,7,1694.49,11861.43,2024-07-03,Pending,2024-07-03,2024-07-06,2024-07,3,True
ORD-1714,CUST-074,South,Service Contract,Basic Plan,2,1314.36,2628.72,2024-03-14,Overdue,2024-03-14,2024-03-22,2024-03,8,False
ORD-1715,CUST-112,South,Spare Parts,Pump Seal,7,1727.3,12091.1,2024-12-22,Overdue,2024-12-22,2024-12-29,2024-12,7,True
ORD-1716,CUST-047,West,Equipment,Display Panel,8,800.19,6401.52,2024-04-25,Billed,2024-04-25,2024-05-02,2024-04,7,True
ORD-1717,CUST-002,West,Service Contract,Enterprise Plan,9,575.04,5175.36,2024-10-06,Overdue,2024-10-06,2024-10-12,2024-10,6,True
ORD-1718,CUST-009,North,Equipment,Display Panel,6,270.67,1624.02,2024-09-03,Overdue,2024-09-03,2024-09-05,2024-09,2,True
ORD-1719,CUST-037,East,Equipment,Display Panel,2,1070.55,2141.1,2024-11-08,Billed,2024-11-08,2024-11-12,2024-11,4,True
ORD-1720,CUST-121,North,Time & Materials,Inspection Visit,1,1811.99,1811.99,2024-09-30,Billed,2024-09-30,2024-10-08,2024-09,8,False
ORD-1721,CUST-117,West,Time & Materials,Remote Support,6,1923.13,11538.78,2024-05-30,Pending,2024-05-30,2024-06-02,2024-05,3,True
ORD-1722,CUST-010,East,Time & Materials,On-site Repair,8,1177.38,9419.04,2024-10-20,Billed,2024-10-20,2024-10-31,2024-10,11,False
ORD-1723,CUST-075,North,Time & Materials,Remote Support,2,297.3,594.6,2024-02-09,Pending,2024-02-09,2024-02-14,2024-02,5,True
ORD-1724,CUST-034,East,Time & Materials,Remote Support,1,1495.79,1495.79,2024-11-05,Billed,2024-11-05,2024-11-15,2024-11,10,False
ORD-1725,CUST-039,West,Time & Materials,On-site Repair,5,1575.93,7879.65,2024-04-30,Pending,2024-04-30,2024-05-03,2024-04,3,True
ORD-1726,CUST-136,North,Time & Materials,On-site Repair,3,1211.31,3633.93,2024-03-19,Pending,2024-03-19,2024-04-01,2024-03,13,False
ORD-1727,CUST-106,West,Service Contract,Enterprise Plan,8,1465.7,11725.6,2024-03-26,Billed,2024-03-26,2024-04-05,2024-03,10,False
ORD-1728,CUST-089,North,Time & Materials,On-site Repair,1,376.82,376.82,2024-07-23,Pending,2024-07-23,2024-07-28,2024-07,5,True
ORD-1729,CUST-122,South,Equipment,Display Panel,7,975.45,6828.15,2024-03-15,Overdue,2024-03-15,2024-03-29,2024-03,14,False
ORD-1730,CUST-112,North,Time & Materials,Remote Support,7,1373.06,9611.42,2024-09-28,Overdue,2024-09-28,2024-09-29,2024-09,1,True
ORD-1731,CUST-025,East,Equipment,Display Panel,5,703.19,3515.95,2024-05-16,Billed,2024-05-16,2024-05-21,2024-05,5,True
ORD-1732,CUST-150,West,Equipment,Display Panel,4,1481.91,5927.64,2024-10-28,Billed,2024-10-28,2024-11-06,2024-10,9,False
ORD-1733,CUST-087,South,Time & Materials,Inspection Visit,1,1361.96,1361.96,2024-02-04,Billed,2024-02-04,2024-02-11,2024-02,7,True
ORD-1734,CUST-026,North,Equipment,Motor Assembly,4,1464.24,5856.96,2024-05-08,Billed,2024-05-08,2024-05-09,2024-05,1,True
ORD-1735,CUST-007,North,Spare Parts,Pump Seal,10,1294.26,12942.6,2024-12-28,Billed,2024-12-28,2024-12-30,2024-12,2,True
ORD-1736,CUST-034,West,Service Contract,Basic Plan,3,544.0,1632.0,2024-08-27,Overdue,2024-08-27,2024-08-29,2024-08,2,True
ORD-1737,CUST-117,East,Equipment,Display Panel,6,551.81,3310.86,2024-02-07,Pending,2024-02-07,2024-02-20,2024-02,13,False
ORD-1738,CUST-016,West,Equipment,Motor Assembly,1,553.57,553.57,2024-05-15,Billed,2024-05-15,2024-05-23,2024-05,8,False
ORD-1739,CUST-018,West,Service Contract,Enterprise Plan,7,397.96,2785.72,2024-09-08,Billed,2024-09-08,2024-09-11,2024-09,3,True
ORD-1740,CUST-139,West,Service Contract,Enterprise Plan,2,1829.59,3659.18,2024-05-12,Billed,2024-05-12,2024-05-13,2024-05,1,True
ORD-1741,CUST-019,North,Time & Materials,Remote Support,1,1798.2,1798.2,2024-03-17,Overdue,2024-03-17,2024-03-28,2024-03,11,False
ORD-1742,CUST-001,North,Equipment,Motor Assembly,3,1415.11,4245.33,2024-07-19,Overdue,2024-07-19,2024-07-20,2024-07,1,True
ORD-1743,CUST-132,West,Equipment,Motor Assembly,7,1695.9,11871.3,2024-02-05,Overdue,2024-02-05,2024-02-09,2024-02,4,True
ORD-1744,CUST-001,West,Equipment,Sensor Unit,10,1093.84,10938.4,2024-07-02,Pending,2024-07-02,2024-07-13,2024-07,11,False
ORD-1745,CUST-078,West,Spare Parts,Filter Unit,6,1092.52,6555.12,2024-06-23,Billed,2024-06-23,2024-07-07,2024-06,14,False
ORD-1746,CUST-118,East,Service Contract,Basic Plan,9,126.7,1140.3,2024-07-15,Overdue,2024-07-15,2024-07-19,2024-07,4,True
ORD-1747,CUST-077,West,Spare Parts,Control Board,8,215.48,1723.84,2024-11-19,Pending,2024-11-19,2024-12-01,2024-11,12,False
